id_polo,sg_uf_polo,no_municipio_polo,nome_polo,polo_conceito,id_ies,ies_uf,sg_ies,ies_organizacao_academica,no_curso,tipo_curso,no_chamada_curso,qt_alunos_ativo
1021,SP,SAO PAULO,SAO PAULO - JARAGUA,AA,61,MG,UFSJ,Universidade,MATEMATICA,ESPECIALIZAÇÃO,UAB,23
1035,SP,SAO PAULO,SAO PAULO - VILA DAS BELEZAS,AA,61,MG,UFSJ,Universidade,MATEMATICA,ESPECIALIZAÇÃO,UAB,20
97,MG,FORMIGA,FORMIGA - ROSARIO,AA,61,MG,UFSJ,Universidade,MATEMATICA,ESPECIALIZAÇÃO,UAB,27
471,SP,FRANCA,FRANCA - CENTRO,AA,61,MG,UFSJ,Universidade,MATEMATICA,ESPECIALIZAÇÃO,UAB,25
1031,SP,SAO PAULO,SAO PAULO - JARDIM MIRANGAIA,AA,61,MG,UFSJ,Universidade,MATEMATICA,ESPECIALIZAÇÃO,UAB,23
919,MG,PASSOS,PASSOS - PENHA,AA,61,MG,UFSJ,Universidade,MATEMATICA,ESPECIALIZAÇÃO,UAB,22
1025,SP,SAO PAULO,SAO PAULO - JARDIM SAO ROBERTO,AA,61,MG,UFSJ,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,25
471,SP,FRANCA,FRANCA - CENTRO,AA,61,MG,UFSJ,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,25
764,SP,VOTORANTIM,VOTORANTIM - CENTRO,AA,61,MG,UFSJ,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,49
694,SP,SAO JOAO DA BOA VISTA,SAO JOAO DA BOA VISTA - CENTRO,AA,61,MG,UFSJ,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,25
909,MG,UBA,UBA - TRIANGULO,AA,61,MG,UFSJ,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,22
335,MG,BARROSO,BARROSO - SANTA MARIA,AA,61,MG,UFSJ,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,25
716,SP,SERRANA,SERRANA - JARDIM CRISTINA,AA,61,MG,UFSJ,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,25
534,SP,JAU,JAU - CENTRO,AA,61,MG,UFSJ,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,23
376,MG,CAMPO BELO,CAMPO BELO - CIDADE MONTESA,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,39
335,MG,BARROSO,BARROSO - SANTA MARIA,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,43
515,MG,ITAMARANDIBA,ITAMARANDIBA - FLORESTAL,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,40
764,SP,VOTORANTIM,VOTORANTIM - CENTRO,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,42
699,SP,SAO JOSE DO RIO PRETO,SAO JOSE DO RIO PRETO - VILA IMPERIAL,AA,61,MG,UFSJ,Universidade,PEDAGOGIA,LICENCIATURA,UAB,38
574,SP,MATAO,MATAO - JARDIM BUSCARDI,AA,61,MG,UFSJ,Universidade,PEDAGOGIA,LICENCIATURA,UAB,39
638,MG,POMPEU,POMPEU - PARAÍSO ,AA,61,MG,UFSJ,Universidade,PEDAGOGIA,LICENCIATURA,UAB,30
515,MG,ITAMARANDIBA,ITAMARANDIBA - FLORESTAL,AA,61,MG,UFSJ,Universidade,PEDAGOGIA,LICENCIATURA,UAB,33
472,MG,FRANCISCO SA,FRANCISCO SA - CENTRO,AA,61,MG,UFSJ,Universidade,PEDAGOGIA,LICENCIATURA,UAB,35
471,SP,FRANCA,FRANCA - CENTRO,AA,61,MG,UFSJ,Universidade,PEDAGOGIA,LICENCIATURA,UAB,39
671,SP,SANTA ISABEL,SANTA ISABEL - TREZE DE MAIO,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,39
275,SP,BARRETOS,BARRETOS - DERBYCLUB,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,42
97,MG,FORMIGA,FORMIGA - ROSARIO,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,26
472,MG,FRANCISCO SA,FRANCISCO SA - CENTRO,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,41
376,MG,CAMPO BELO,CAMPO BELO - CIDADE MONTESA,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,37
638,MG,POMPEU,POMPEU - PARAÍSO ,AA,61,MG,UFSJ,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,42
716,SP,SERRANA,SERRANA - JARDIM CRISTINA,AA,61,MG,UFSJ,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,24
734,MG,TIMOTEO,TIMOTEO - CENTRO NORTE,AA,61,MG,UFSJ,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,25
502,MG,IPANEMA,IPANEMA - CENTRO,AA,61,MG,UFSJ,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,26
335,MG,BARROSO,BARROSO - SANTA MARIA,AA,61,MG,UFSJ,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,24
526,MG,JABOTICATUBAS,JABOTICATUBAS - SAO VICENTE,AA,61,MG,UFSJ,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,25
96,MG,DIVINOLANDIA DE MINAS,DIVINOLANDIA DE MINAS - CENTRO,AA,61,MG,UFSJ,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,25
671,SP,SANTA ISABEL,SANTA ISABEL - TREZE DE MAIO,AA,61,MG,UFSJ,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,23
89,MG,BOA ESPERANCA,BOA ESPERANCA - OZANAN,AA,61,MG,UFSJ,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,25
699,SP,SAO JOSE DO RIO PRETO,SAO JOSE DO RIO PRETO - VILA IMPERIAL,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,30
97,MG,FORMIGA,FORMIGA - ROSARIO,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,18
1022,SP,SAO PAULO,SAO PAULO - JARDIM SANTA LUCRECIA,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,12
313,SP,ARARAS,ARARAS - CENTRO,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,29
471,SP,FRANCA,FRANCA - CENTRO,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,17
1027,SP,SAO PAULO,SAO PAULO - CANGAIBA,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,17
574,SP,MATAO,MATAO - JARDIM BUSCARDI,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,38
1033,SP,SAO PAULO,SAO PAULO - JARDIM MORENO,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,11
315,MG,ARAXA,ARAXA - SANTA RITA,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,24
764,SP,VOTORANTIM,VOTORANTIM - CENTRO,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,16
376,MG,CAMPO BELO,CAMPO BELO - CIDADE MONTESA,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,16
735,MG,TIRADENTES,TIRADENTES - PARQUE DAS ABELHAS,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,36
1023,SP,SAO PAULO,SAO PAULO - JARDIM GUAPIRA,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,12
716,SP,SERRANA,SERRANA - JARDIM CRISTINA,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,14
335,MG,BARROSO,BARROSO - SANTA MARIA,AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,39
1030,SP,SAO PAULO,SAO PAULO - JARDIM SAO CARLOS (ZONA LESTE),AA,61,MG,UFSJ,Universidade,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO,UAB,12
233,RS,CACHOEIRA DO SUL,CACHOEIRA DO SUL - CENTRO,AA,62,RS,UFSM,Universidade,SOCIOLOGIA,LICENCIATURA,UAB,23
245,RS,PICADA CAFE,PICADA CAFE - CENTRO,AA,62,RS,UFSM,Universidade,SOCIOLOGIA,LICENCIATURA,UAB,13
246,RS,QUARAI,QUARAI - CENTRO,AA,62,RS,UFSM,Universidade,SOCIOLOGIA,LICENCIATURA,UAB,22
247,RS,RESTINGA SECA,RESTINGA SECA - CENTRO,AA,62,RS,UFSM,Universidade,SOCIOLOGIA,LICENCIATURA,UAB,18
232,RS,BALNEARIO PINHAL,BALNEARIO PINHAL - DISTRITO DE MAGISTERIO,AA,62,RS,UFSM,Universidade,EDUCACAO ESPECIAL,LICENCIATURA,UAB,12
257,RS,SOBRADINHO,SOBRADINHO - VERA CRUZ,AA,62,RS,UFSM,Universidade,EDUCACAO ESPECIAL,LICENCIATURA,UAB,15
248,RS,SANTA VITORIA DO PALMAR,SANTA VITORIA DO PALMAR - CENTRO,AA,62,RS,UFSM,Universidade,EDUCACAO ESPECIAL,LICENCIATURA,UAB,12
599,RS,NOVO HAMBURGO,NOVO HAMBURGO - CENTRO,AA,62,RS,UFSM,Universidade,EDUCACAO ESPECIAL,LICENCIATURA,UAB,18
241,RS,ITAQUI,ITAQUI - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,11
230,RS,AGUDO,AGUDO - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,9
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,9
599,RS,NOVO HAMBURGO,NOVO HAMBURGO - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,8
230,RS,AGUDO,AGUDO - CENTRO,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,71
257,RS,SOBRADINHO,SOBRADINHO - VERA CRUZ,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,38
237,RS,CRUZ ALTA,CRUZ ALTA - CENTRO,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,47
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,28
261,RS,TRES PASSOS,TRES PASSOS - ERICO VERISSIMO,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,43
247,RS,RESTINGA SECA,RESTINGA SECA - CENTRO,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,28
257,RS,SOBRADINHO,SOBRADINHO - VERA CRUZ,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,21
237,RS,CRUZ ALTA,CRUZ ALTA - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,12
247,RS,RESTINGA SECA,RESTINGA SECA - CENTRO,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,14
259,RS,TIO HUGO,TIO HUGO - DO LORO,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,18
257,RS,SOBRADINHO,SOBRADINHO - VERA CRUZ,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,20
252,RS,SAO FRANCISCO DE PAULA,SAO FRANCISCO DE PAULA - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,16
230,RS,AGUDO,AGUDO - CENTRO,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,13
261,RS,TRES PASSOS,TRES PASSOS - ERICO VERISSIMO,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,14
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,14
757,RS,VILA FLORES,VILA FLORES - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,13
250,RS,SANT' ANA DO LIVRAMENTO,SANT' ANA DO LIVRAMENTO - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,9
238,RS,FAXINAL DO SOTURNO,FAXINAL DO SOTURNO - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,8
255,RS,SAO LOURENCO DO SUL,SAO LOURENCO DO SUL - AVENIDA,AA,62,RS,UFSM,Universidade,FISICA,LICENCIATURA,UAB,2
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,FISICA,LICENCIATURA,UAB,9
251,RS,SANTO ANTONIO DA PATRULHA,SANTO ANTONIO DA PATRULHA - CIDADE ALTA,AA,62,RS,UFSM,Universidade,FISICA,LICENCIATURA,UAB,6
241,RS,ITAQUI,ITAQUI - CENTRO,AA,62,RS,UFSM,Universidade,FISICA,LICENCIATURA,UAB,2
1000,RS,SANTA MARIA,SANTA MARIA - CAMOBI,AA,62,RS,UFSM,Universidade,FISICA,LICENCIATURA,UAB,12
599,RS,NOVO HAMBURGO,NOVO HAMBURGO - CENTRO,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,15
710,RS,SAO SEPE,SAO SEPE - CENTRO,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,18
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,18
251,RS,SANTO ANTONIO DA PATRULHA,SANTO ANTONIO DA PATRULHA - CIDADE ALTA,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,16
757,RS,VILA FLORES,VILA FLORES - CENTRO,AA,62,RS,UFSM,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,18
258,RS,TAPEJARA,TAPEJARA - ZONA RURAL,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,45
257,RS,SOBRADINHO,SOBRADINHO - VERA CRUZ,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,24
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,23
261,RS,TRES PASSOS,TRES PASSOS - ERICO VERISSIMO,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,49
246,RS,QUARAI,QUARAI - CENTRO,AA,62,RS,UFSM,Universidade,AGRICULTURA FAMILIAR E SUSTENTABILIDADE,TECNOLOGO,UAB,5
238,RS,FAXINAL DO SOTURNO,FAXINAL DO SOTURNO - CENTRO,AA,62,RS,UFSM,Universidade,AGRICULTURA FAMILIAR E SUSTENTABILIDADE,TECNOLOGO,UAB,20
757,RS,VILA FLORES,VILA FLORES - CENTRO,AA,62,RS,UFSM,Universidade,AGRICULTURA FAMILIAR E SUSTENTABILIDADE,TECNOLOGO,UAB,7
999,RS,SARANDI,SARANDI - SANTA GEMA,AA,62,RS,UFSM,Universidade,AGRICULTURA FAMILIAR E SUSTENTABILIDADE,TECNOLOGO,UAB,3
257,RS,SOBRADINHO,SOBRADINHO - VERA CRUZ,AA,62,RS,UFSM,Universidade,AGRICULTURA FAMILIAR E SUSTENTABILIDADE,TECNOLOGO,UAB,19
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,AGRICULTURA FAMILIAR E SUSTENTABILIDADE,TECNOLOGO,UAB,5
246,RS,QUARAI,QUARAI - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,19
1003,RS,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES - VISTA ALEGRE,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,25
259,RS,TIO HUGO,TIO HUGO - DO LORO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,16
247,RS,RESTINGA SECA,RESTINGA SECA - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,14
255,RS,SAO LOURENCO DO SUL,SAO LOURENCO DO SUL - AVENIDA,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,9
757,RS,VILA FLORES,VILA FLORES - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,6
1003,RS,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES - VISTA ALEGRE,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,50
364,RS,CACEQUI,CACEQUI - CENTRO,AA,62,RS,UFSM,Universidade,PEDAGOGIA,LICENCIATURA,UAB,22
1000,RS,SANTA MARIA,SANTA MARIA - CAMOBI,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,22
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,15
252,RS,SAO FRANCISCO DE PAULA,SAO FRANCISCO DE PAULA - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,17
757,RS,VILA FLORES,VILA FLORES - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,11
255,RS,SAO LOURENCO DO SUL,SAO LOURENCO DO SUL - AVENIDA,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,9
1003,RS,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES - VISTA ALEGRE,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,12
233,RS,CACHOEIRA DO SUL,CACHOEIRA DO SUL - CENTRO,AA,62,RS,UFSM,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,23
252,RS,SAO FRANCISCO DE PAULA,SAO FRANCISCO DE PAULA - CENTRO,AA,62,RS,UFSM,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,13
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,30
245,RS,PICADA CAFE,PICADA CAFE - CENTRO,AA,62,RS,UFSM,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,16
247,RS,RESTINGA SECA,RESTINGA SECA - CENTRO,AA,62,RS,UFSM,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,28
1003,RS,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES - VISTA ALEGRE,AA,62,RS,UFSM,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,30
1000,RS,SANTA MARIA,SANTA MARIA - CAMOBI,AA,62,RS,UFSM,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,28
247,RS,RESTINGA SECA,RESTINGA SECA - CENTRO,AA,62,RS,UFSM,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,32
1003,RS,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES - VISTA ALEGRE,AA,62,RS,UFSM,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,29
712,RS,SAPUCAIA DO SUL,SAPUCAIA DO SUL - PARAISO,AA,62,RS,UFSM,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,20
233,RS,CACHOEIRA DO SUL,CACHOEIRA DO SUL - CENTRO,AA,62,RS,UFSM,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,21
257,RS,SOBRADINHO,SOBRADINHO - VERA CRUZ,AA,62,RS,UFSM,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,26
242,RS,JACUIZINHO,JACUIZINHO - CENTRO,AA,62,RS,UFSM,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,20
1000,RS,SANTA MARIA,SANTA MARIA - CAMOBI,AA,62,RS,UFSM,Universidade,FISICA,LICENCIATURA,UAB,12
238,RS,FAXINAL DO SOTURNO,FAXINAL DO SOTURNO - CENTRO,AA,62,RS,UFSM,Universidade,FISICA,LICENCIATURA,UAB,4
251,RS,SANTO ANTONIO DA PATRULHA,SANTO ANTONIO DA PATRULHA - CIDADE ALTA,AA,62,RS,UFSM,Universidade,FISICA,LICENCIATURA,UAB,5
246,RS,QUARAI,QUARAI - CENTRO,AA,62,RS,UFSM,Universidade,FISICA,LICENCIATURA,UAB,5
230,RS,AGUDO,AGUDO - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,26
233,RS,CACHOEIRA DO SUL,CACHOEIRA DO SUL - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,21
232,RS,BALNEARIO PINHAL,BALNEARIO PINHAL - DISTRITO DE MAGISTERIO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,31
252,RS,SAO FRANCISCO DE PAULA,SAO FRANCISCO DE PAULA - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,18
246,RS,QUARAI,QUARAI - CENTRO,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,24
1000,RS,SANTA MARIA,SANTA MARIA - CAMOBI,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,25
454,RS,ENCANTADO,ENCANTADO - LAMBARI,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,11
260,RS,TRES DE MAIO,TRES DE MAIO - GLORIA,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,16
258,RS,TAPEJARA,TAPEJARA - ZONA RURAL,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,4
259,RS,TIO HUGO,TIO HUGO - DO LORO,AA,62,RS,UFSM,Universidade,LETRAS ESPANHOL,LICENCIATURA,UAB,12
1000,RS,SANTA MARIA,SANTA MARIA - CAMOBI,AA,62,RS,UFSM,Universidade,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,5
1003,RS,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES - VISTA ALEGRE,AA,62,RS,UFSM,Universidade,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,3
237,RS,CRUZ ALTA,CRUZ ALTA - CENTRO,AA,62,RS,UFSM,Universidade,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,13
454,RS,ENCANTADO,ENCANTADO - LAMBARI,AA,62,RS,UFSM,Universidade,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,18
530,RS,JAGUARAO,JAGUARAO - CENTRO,AA,62,RS,UFSM,Universidade,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,4
1003,RS,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES - VISTA ALEGRE,AA,62,RS,UFSM,Universidade,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,4
1000,RS,SANTA MARIA,SANTA MARIA - CAMOBI,AA,62,RS,UFSM,Universidade,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,33
233,RS,CACHOEIRA DO SUL,CACHOEIRA DO SUL - CENTRO,AA,62,RS,UFSM,Universidade,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,15
255,RS,SAO LOURENCO DO SUL,SAO LOURENCO DO SUL - AVENIDA,AA,62,RS,UFSM,Universidade,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,3
252,RS,SAO FRANCISCO DE PAULA,SAO FRANCISCO DE PAULA - CENTRO,AA,62,RS,UFSM,Universidade,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,4
258,RS,TAPEJARA,TAPEJARA - ZONA RURAL,AA,62,RS,UFSM,Universidade,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,6
1003,RS,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES - VISTA ALEGRE,AA,62,RS,UFSM,Universidade,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,2
1000,RS,SANTA MARIA,SANTA MARIA - CAMOBI,AA,62,RS,UFSM,Universidade,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO,UAB,15
1000,RS,SANTA MARIA,SANTA MARIA - CAMOBI,AA,62,RS,UFSM,Universidade,GEOGRAFIA,LICENCIATURA,UAB,7
248,RS,SANTA VITORIA DO PALMAR,SANTA VITORIA DO PALMAR - CENTRO,AA,62,RS,UFSM,Universidade,GEOGRAFIA,LICENCIATURA,UAB,11
251,RS,SANTO ANTONIO DA PATRULHA,SANTO ANTONIO DA PATRULHA - CIDADE ALTA,AA,62,RS,UFSM,Universidade,GEOGRAFIA,LICENCIATURA,UAB,11
246,RS,QUARAI,QUARAI - CENTRO,AA,62,RS,UFSM,Universidade,GEOGRAFIA,LICENCIATURA,UAB,14
1003,RS,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES - VISTA ALEGRE,AA,62,RS,UFSM,Universidade,GEOGRAFIA,LICENCIATURA,UAB,11
711,RS,SAPIRANGA,SAPIRANGA - CENTRO,AA,62,RS,UFSM,Universidade,GESTAO EDUCACIONAL,ESPECIALIZAÇÃO,UAB,14
